,Title,index,URL,Date,Symbol,date_plus_28,date_plus_7,date_plus_1,Price,price_plus_28,price_plus_7,price_plus_1,return_28,return_7,return_1,rating_28,rating_7,rating_1
303,"PepsiCo, Inc. (PEP) CEO Ramon Laguarta on Q4 2019 Results - Earnings Call Transcript",303,/article/4323987-pepsico-inc-pep-ceo-ramon-laguarta-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-02-13,PEP,2020-03-12,2020-02-20,2020-02-14,146.47000122070312,115.33999633789062,145.16000366210938,146.99000549316406,-0.21253502166566762,-0.008943794276480066,0.0035502442010455493,sell,hold,hold
304,Pfizer Inc. (PFE) CEO Albert Bourla on Q3 2020 Results - Earnings Call Transcript,304,/article/4381823-pfizer-inc-pfe-ceo-albert-bourla-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-10-27,PFE,2020-11-24,2020-11-03,2020-10-28,35.51233291625977,36.599998474121094,34.335865020751946,33.633777618408196,0.0306278261252535,-0.03312843169954527,-0.05289867332234477,hold,hold,sell
305,Pfizer's (PFE) CEO Albert Bourla on Q2 2020 Results - Earnings Call Transcript,305,/article/4361582-pfizers-pfe-ceo-albert-bourla-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-07-28,PFE,2020-08-25,2020-08-04,2020-07-29,37.0208740234375,36.44212341308594,36.42314910888672,37.24857711791992,-0.01563308878080949,-0.01614561866292974,0.006150667710823621,hold,hold,hold
306,Pfizer Inc. (PFE) CEO Albert Bourla on Q1 2020 Results - Earnings Call Transcript,306,/article/4340748-pfizer-inc-pfe-ceo-albert-bourla-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2020-04-28,PFE,2020-05-26,2020-05-05,2020-04-29,35.967742919921875,35.56925964355469,36.53700256347656,36.16698455810547,-0.011078906932090904,0.015826949297932824,0.005539453466045563,hold,hold,hold
307,Pfizer's (PFE) CEO Albert Bourla on Q4 2019 Results - Earnings Call Transcript,307,/article/4319622-pfizers-pfe-ceo-albert-bourla-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A12,2020-01-28,PFE,2020-02-25,2020-02-04,2020-01-29,36.18595886230469,32.191650390625,35.75901412963867,35.65464782714844,-0.11038282796039445,-0.011798629802532878,-0.014682795533427773,sell,hold,hold
308,The Procter & Gamble Company (PG) Q1 2021 Results - Earnings Call Transcript,308,/article/4379973-procter-gamble-company-pg-q1-2021-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-10-20,PG,2020-11-17,2020-10-27,2020-10-21,142.47999572753906,141.8800048828125,142.36000061035156,143.25,-0.004211053219526417,-0.0008421892250541907,0.005404297414027148,hold,hold,hold
309,Procter & Gamble Co (PG) CEO David Taylor on Q4 2020 Results - Earnings Call Transcript,309,/article/4362451-procter-gamble-co-pg-ceo-david-taylor-on-q4-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-07-30,PG,2020-08-27,2020-08-06,2020-07-31,131.41999816894528,138.21000671386722,132.71000671386722,131.1199951171875,0.05166647876674846,0.0098159227126422,-0.002282780824362174,buy,hold,hold
310,The Procter & Gamble Company (PG) Q3 2020 Results - Earnings Call Transcript,310,/article/4338275-procter-gamble-company-pg-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2020-04-17,PG,2020-05-15,2020-04-24,2020-04-18,124.69000244140624,114.61000061035156,118.77999877929688,120.5999984741211,-0.08084049750332967,-0.047397574355542815,-0.03280137851634979,sell,hold,hold
311,The Procter & Gamble Company (PG) Q2 2020 Results - Earnings Call Transcript,311,/article/4318686-procter-gamble-company-pg-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A11,2020-01-23,PG,2020-02-20,2020-01-30,2020-01-24,124.98999786376952,126.58000183105469,125.9499969482422,125.13999938964844,0.012721049639653259,0.007680607255622363,0.0012001082361998705,hold,hold,hold
312,Philip Morris International Inc. (PM) on Q3 2020 Results - Earnings Call Transcript,312,/article/4380084-philip-morris-international-inc-pm-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-10-20,PM,2020-11-17,2020-10-27,2020-10-21,73.33000183105469,78.37999725341797,71.33000183105469,73.81999969482422,0.06886670252645,-0.027273966317467258,0.006682092616040469,buy,hold,hold
313,Philip Morris International Inc. (PM) on Q2 2020 Results - Earnings Call Transcript,313,/article/4359744-philip-morris-international-inc-pm-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-07-21,PM,2020-08-18,2020-07-28,2020-07-22,75.91999816894531,79.18000030517578,77.97000122070312,76.0,0.04293996594910299,0.027002148329823727,0.0010537649233954838,hold,hold,hold
314,Philip Morris International Inc. (PM) CEO André Calantzopoulos on Q1 2020 Results - Earnings Call Transcript,314,/article/4338884-philip-morris-international-inc-pm-ceo-andr-calantzopoulos-on-q1-2020-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2020-04-21,PM,2020-05-19,2020-04-28,2020-04-22,72.27999877929688,68.51000213623047,77.25,73.05999755859375,-0.052158227818706715,0.06876039436412773,0.010791350200192396,sell,buy,hold
315,Philip Morris International Inc. (PM) CEO André Calantzopoulos on Q4 2019 Results - Earnings Call Transcript,315,/article/4322124-philip-morris-international-inc-pm-ceo-andr-calantzopoulos-on-q4-2019-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A11,2020-02-06,PM,2020-03-05,2020-02-13,2020-02-07,86.18000030517578,87.86000061035156,88.81999969482422,87.44999694824219,0.019494085625744395,0.030633550479227445,0.014736558813752243,hold,hold,hold
316,PayPal Holdings' (PYPL) CEO Dan Schulman on Q3 2020 Results - Earnings Call Transcript,316,/article/4384306-paypal-holdings-pypl-ceo-dan-schulman-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-11-03,PYPL,2020-12-01,2020-11-10,2020-11-04,179.80999755859375,216.5399932861328,183.3600006103516,194.2899932861328,0.20427115414186048,0.019743079361318694,0.08052942508283256,buy,hold,buy
317,"PayPal Holdings, Inc. (PYPL) CEO Daniel Schulman on Q2 2020 Results - Earnings Call Transcript",317,/article/4362118-paypal-holdings-inc-pypl-ceo-daniel-schulman-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-07-29,PYPL,2020-08-26,2020-08-05,2020-07-30,184.6000061035156,203.47999572753903,202.91000366210938,192.50999450683597,0.1022751300096727,0.0991874157811583,0.04284933987967898,buy,buy,hold
318,"PayPal Holdings, Inc. (PYPL) CEO Dan Schulman on Q1 2020 Results - Earnings Call Transcript",318,/article/4343944-paypal-holdings-inc-pypl-ceo-dan-schulman-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-05-07,PYPL,2020-06-04,2020-05-14,2020-05-08,146.2899932861328,154.60000610351562,144.41000366210938,144.9600067138672,0.05680506663999241,-0.012851115662752877,-0.009091439150347491,buy,hold,hold
319,"PayPal Holdings, Inc. (PYPL) CEO Dan Schulman on Q4 2019 Results - Earnings Call Transcript",319,/article/4320014-paypal-holdings-inc-pypl-ceo-dan-schulman-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2020-01-29,PYPL,2020-02-26,2020-02-05,2020-01-30,116.66000366210938,109.11000061035156,119.72000122070312,117.12000274658205,-0.06471800801262972,0.026230048538800288,0.003943074490251108,sell,hold,hold
320,Qualcomm Incorporated (QCOM) CEO Steve Mollenkopf on Q4 2020 Results - Earnings Call Transcript,320,/article/4385092-qualcomm-incorporated-qcom-ceo-steve-mollenkopf-on-q4-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-11-04,QCOM,2020-12-02,2020-11-11,2020-11-05,128.97000122070312,149.97999572753906,147.69000244140625,145.41000366210938,0.16290605805982783,0.14515004298300394,0.1274715227246752,buy,buy,buy
321,Qualcomm's (QCOM) CEO Steve Mollenkopf on Q3 2020 Results - Earnings Call Transcript,321,/article/4362084-qualcomms-qcom-ceo-steve-mollenkopf-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-07-29,QCOM,2020-08-26,2020-08-05,2020-07-30,93.02999877929688,116.04000091552734,111.38999938964844,107.19000244140624,0.24733959408963435,0.19735570086277843,0.15220900621209688,buy,buy,buy
322,QUALCOMM Incorporated (QCOM) CEO Steve Mollenkopf on Q2 2020 Results - Earnings Call Transcript,322,/article/4341284-qualcomm-incorporated-qcom-ceo-steve-mollenkopf-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-04-29,QCOM,2020-05-27,2020-05-06,2020-04-30,78.97000122070312,79.29000091552734,78.87000274658203,78.66999816894531,0.0040521677836864445,-0.001266284317783195,-0.0037989495646502114,hold,hold,hold
323,QUALCOMM Incorporated (QCOM) CEO Steve Mollenkopf on Q1 2020 Results - Earnings Call Transcript,323,/article/4321788-qualcomm-incorporated-qcom-ceo-steve-mollenkopf-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2020-02-05,QCOM,2020-03-04,2020-02-12,2020-02-06,90.91000366210938,81.80000305175781,91.72000122070312,90.61000061035156,-0.10020900058712179,0.00890988368677581,-0.0033000004363969992,sell,hold,hold
324,Raytheon Technologies Corporation (RTX) CEO Greg Hayes on Q3 2020 Results - Earnings Call Transcript,324,/article/4381781-raytheon-technologies-corporation-rtx-ceo-greg-hayes-on-q3-2020-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-10-27,RTX,2020-11-24,2020-11-03,2020-10-28,56.52999877929688,74.36000061035156,57.040000915527344,52.34000015258789,0.31540778730008756,0.009021796342533195,-0.07411991362440118,buy,hold,sell
325,Raytheon Technologies Corporation's (RTX) CEO Greg Hayes on Q2 2020 Results - Earnings Call Transcript,325,/article/4361378-raytheon-technologies-corporations-rtx-ceo-greg-hayes-on-q2-2020-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-07-28,RTX,2020-08-25,2020-08-04,2020-07-29,61.0,60.95000076293945,57.5099983215332,59.4000015258789,-0.0008196596239433696,-0.05721314226994745,-0.026229483182313107,hold,sell,hold
326,Raytheon Technologies (RTX) CEO Greg Hayes on Q1 2020 Results - Earnings Call Transcript,326,/article/4344167-raytheon-technologies-rtx-ceo-greg-hayes-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-05-07,RTX,2020-06-04,2020-05-14,2020-05-08,57.0099983215332,67.51000213623047,53.86000061035156,58.66999816894531,0.18417828668364145,-0.055253425783593824,0.029117696830120998,buy,sell,hold
327,Raytheon Company (RTN) CEO Tom Kennedy on Q4 2019 Results - Earnings Call Transcript,327,/article/4320340-raytheon-company-rtn-ceo-tom-kennedy-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2020-01-30,RTX,2020-02-27,2020-02-06,2020-01-31,96.91629791259766,83.18439483642578,98.30081939697266,94.5248565673828,-0.141688275057264,0.014285744649714216,-0.024675327026745686,sell,hold,hold
328,Starbucks Corporation (SBUX) CEO Kevin Johnson on Q4 2020 Results - Earnings Call Transcript,328,/article/4383012-starbucks-corporation-sbux-ceo-kevin-johnson-on-q4-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-10-30,SBUX,2020-11-27,2020-11-06,2020-10-31,86.95999908447266,98.66000366210938,90.6500015258789,85.97000122070312,0.13454467227249367,0.042433331189686285,-0.011384520172405321,buy,hold,hold
329,Starbucks' (SBUX) CEO Kevin Johnson on Q3 2020 Results - Earnings Call Transcript,329,/article/4361656-starbucks-sbux-ceo-kevin-johnson-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-07-29,SBUX,2020-08-26,2020-08-05,2020-07-30,77.41999816894531,82.41000366210938,75.77999877929688,76.63999938964844,0.06445370203025469,-0.021183149424385705,-0.010074900513363017,buy,hold,hold
330,Starbucks Corporation (SBUX) CEO Kevin Johnson on Q1 2020 Results - Earnings Call Transcript,330,/article/4340784-starbucks-corporation-sbux-ceo-kevin-johnson-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-04-28,SBUX,2020-05-26,2020-05-05,2020-04-29,78.69000244140625,77.76000213623047,72.9000015258789,76.86000061035156,-0.011818531914117969,-0.07357987972917734,-0.023255836501178573,hold,sell,hold
331,Starbucks Corporation (SBUX) CEO Kevin Johnson on Q1 2020 Results - Earnings Call Transcript,331,/article/4319658-starbucks-corporation-sbux-ceo-kevin-johnson-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-01-28,SBUX,2020-02-25,2020-02-04,2020-01-29,88.5999984741211,82.19000244140625,88.37999725341797,86.72000122070312,-0.072347586265333,-0.002483083797878205,-0.02121893099091976,sell,hold,hold
332,Schlumberger Limited (SLB) CEO Olivier Le Peuch on Q3 2020 Results - Earnings Call Transcript,332,/article/4379523-schlumberger-limited-slb-ceo-olivier-le-peuch-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-10-16,SLB,2020-11-13,2020-10-23,2020-10-17,14.970000267028807,18.0,15.399999618530273,15.010000228881836,0.2024047881712281,0.028724071064215817,0.0026720080921527334,buy,hold,hold
333,Schlumberger Limited (SLB) CEO Olivier Le Peuch on Q2 2020 Results - Earnings Call Transcript,333,/article/4360755-schlumberger-limited-slb-ceo-olivier-le-peuch-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-07-24,SLB,2020-08-21,2020-07-31,2020-07-25,19.479999542236328,18.57999992370605,18.13999938964844,19.68000030517578,-0.046201213535909336,-0.06878851047622014,0.0102669798582804,hold,sell,hold
334,Schlumberger Limited (SLB) CEO Olivier Le Peuch on Q1 2020 Results - Earnings Call Transcript,334,/article/4338309-schlumberger-limited-slb-ceo-olivier-le-peuch-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-04-17,SLB,2020-05-15,2020-04-24,2020-04-18,15.279999732971193,15.949999809265135,16.110000610351562,15.210000038146973,0.0438481732986038,0.054319430097200305,-0.0045811319402824235,hold,buy,hold
335,"Schlumberger (SLB) CEO, Olivier Le Peuch On Q4 2019 Results - Earnings Call Transcript",335,/article/4317641-schlumberger-slb-ceo-olivier-le-peuch-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-01-17,SLB,2020-02-14,2020-01-24,2020-01-18,38.36999893188477,34.419998168945305,35.77000045776367,,-0.10294503187116555,-0.06776123394573641,,sell,sell,hold
336,The Southern Company (SO) CEO Tom Fanning on Q3 2020 Results - Earnings Call Transcript,336,/article/4382819-southern-company-ceo-tom-fanning-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-10-29,SO,2020-11-26,2020-11-05,2020-10-30,58.209999084472656,60.6500015258789,60.16999816894531,57.45000076293945,0.0419172389586433,0.033671175318665814,-0.013056147285457231,hold,hold,hold
337,The Southern Company (SO) CEO Tom Fanning on Q2 2020 Results - Earnings Call Transcript,337,/article/4362654-southern-company-ceo-tom-fanning-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-07-30,SO,2020-08-27,2020-08-06,2020-07-31,55.2400016784668,52.20000076293945,53.88999938964844,54.61000061035156,-0.05503259998473842,-0.02443885314624472,-0.01140479813491413,sell,hold,hold
338,The Southern Company (SO) CEO Tom Fanning on Q1 2020 Results - Earnings Call Transcript,338,/article/4341788-southern-company-ceo-tom-fanning-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-04-30,SO,2020-05-28,2020-05-07,2020-05-01,56.72999954223633,56.90999984741211,54.22999954223633,54.40999984741211,0.003172929783681111,-0.04406839450331235,-0.040895464719631125,hold,hold,hold
339,Southern Company (SO) CEO Tom Fanning on Q4 2019 Results - Earnings Call Transcript,339,/article/4326014-southern-company-ceo-tom-fanning-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-02-21,SO,2020-03-20,2020-02-28,2020-02-22,68.98999786376953,46.36000061035156,60.36000061035156,67.80000305175781,-0.328018523759112,-0.12509055690158322,-0.017248801983753226,sell,sell,hold
340,Simon Property Group's (SPG) CEO David Simon on Q3 2020 Results - Earnings Call Transcript,340,/article/4387421-simon-property-groups-spg-ceo-david-simon-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-11-10,SPG,2020-12-08,2020-11-17,2020-11-11,78.83999633789062,90.11000061035156,78.95999908447266,73.41000366210938,0.1429478030942597,0.0015221049233402617,-0.0688735784881257,buy,hold,sell
341,Simon Property Group (SPG) Q2 2020 Results - Earnings Call Transcript,341,/article/4367404-simon-property-group-spg-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-08-11,SPG,2020-09-08,2020-08-18,2020-08-12,67.15000152587889,70.05000305175781,65.12999725341797,67.83000183105469,0.04318691675325259,-0.030081969122255914,0.010126586593057985,hold,hold,hold
342,"Simon Property Group, Inc. (SPG) CEO David Simon on Q1 2020 Results - Earnings Call Transcript",342,/article/4346442-simon-property-group-inc-spg-ceo-david-simon-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-05-12,SPG,2020-06-09,2020-05-19,2020-05-13,54.540000915527344,86.47000122070312,56.86999893188477,51.16999816894531,0.585441873289104,0.04272090167299725,-0.061789561606380605,buy,hold,sell
343,"Simon Property Group, Inc (SPG) CEO David Simon on Q4 2019 Results - Earnings Call Transcript",343,/article/4321345-simon-property-group-inc-spg-ceo-david-simon-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-02-04,SPG,2020-03-03,2020-02-11,2020-02-05,137.28999328613278,122.47000122070312,142.0800018310547,140.47000122070312,-0.10794662969021052,0.03488971359288229,0.023162707335433685,sell,hold,hold
344,AT&T Inc. (T) CEO John Stankey on Q3 2020 Results - Earnings Call Transcript,344,/article/4380658-t-inc-t-ceo-john-stankey-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-10-22,T,2020-11-19,2020-10-29,2020-10-23,28.28000068664551,28.28000068664551,26.76000022888184,27.81999969482422,0.0,-0.053748246847867054,-0.016265946982049306,hold,sell,hold
345,"AT&T (T) CEO, John Stankey on Q2 2020 Results - Earnings Call Transcript",345,/article/4360254-t-t-ceo-john-stankey-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A11,2020-07-23,T,2020-08-20,2020-07-30,2020-07-24,29.899999618530273,29.670000076293945,29.56999969482422,29.56999969482422,-0.007692292480625529,-0.011036786886831296,-0.011036786886831296,hold,hold,hold
346,"AT&T, Inc. (T) CEO Randall Stephenson on Q1 2020 Results - Earnings Call Transcript",346,/article/4339203-t-inc-t-ceo-randall-stephenson-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A17,2020-04-22,T,2020-05-20,2020-04-29,2020-04-23,29.46999931335449,29.59000015258789,31.43000030517578,29.5,0.004071966136050209,0.06650834874411093,0.001018007714439051,hold,buy,hold
347,AT&T Inc. (T) CEO Randall Stephenson on Q4 2019 Results - Earnings Call Transcript,347,/article/4319821-t-inc-t-ceo-randall-stephenson-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A20,2020-01-29,T,2020-02-26,2020-02-05,2020-01-30,37.04999923706055,37.099998474121094,37.810001373291016,37.43000030517578,0.0013495071009483883,0.020512878593267336,0.010256439296633557,hold,hold,hold
348,Target Corporation (TGT) CEO Brian Cornell on Q3 2020 Results - Earnings Call Transcript,348,/article/4390075-target-corporation-tgt-ceo-brian-cornell-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-11-18,TGT,2020-12-16,2020-11-25,2020-11-19,166.85000610351562,171.69000244140625,179.82000732421875,171.3699951171875,0.02900806809013745,0.07773449653131204,0.02709013394262394,hold,buy,hold
349,Target Corporation (TGT) CEO Brian Cornell on Q2 2020 Results - Earnings Call Transcript,349,/article/4369741-target-corporation-tgt-ceo-brian-cornell-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-08-19,TGT,2020-09-16,2020-08-26,2020-08-20,154.22000122070312,147.99000549316406,152.7100067138672,152.24000549316406,-0.040396807665844636,-0.009791171669587762,-0.012838773906540868,hold,hold,hold
